6445,Homeless (Wild at Heart  #2),Laurie Halse Anderson/Mark Salisbury,4.06,1584850450,9.78158E+12,eng,126,415,32,6/29/2000,American Girl Publishing Inc,{}
6446,Eclogues. Georgics. Aeneid: Books 1-6,Virgil/Henry Rushton Fairclough/G.P. Goold,4.22,067499583X,9.78067E+12,mul,607,414,10,10/01/99,Harvard University Press,"{'Legends', 'Poetry', 'Manuscripts'}"
6447,Easy Riders  Raging Bulls: How the Sex-Drugs-And-Rock-'N'-Roll Generation Saved Hollywood,Peter Biskind,4.12,747544212,9.78075E+12,eng,506,414,26,12/10/14,Bloomsbury Publishing PLC,"{'Biography', 'History'}"
6448,Thicker Than Water (Louis Kincaid  #4),P.J. Parrish,4.09,786014202,9.78079E+12,eng,380,414,37,01/01/03,Pinnacle,{}
6449,Lady on the Hill: How Biltmore Estate Became an American Icon,Howard E. Covington Jr.,3.91,471758183,9.78047E+12,eng,331,414,60,03/01/06,Wiley,{'Mansions'}
6450,Factotum,Charles Bukowski,3.97,006113127X,9.78006E+12,en-US,208,414,56,8/15/2006,Ecco,"{'Occupations', 'Fiction', 'Alcoholics'}"
6451,Me llamo rojo,Orhan Pamuk/Rafael Carpintero,3.85,8466368876,9.78847E+12,spa,687,413,45,01/01/07,Punto de Lectura,"{'Scandals', 'Fiction', 'Mord', 'Ficción', 'Ficción', 'Ficción', 'Text', 'Art', 'Ilustraciones', 'History', 'History'}"
6452,The Best of Wodehouse: An Anthology,P.G. Wodehouse/John Mortimer,4.41,307266613,9.78031E+12,eng,840,413,46,6/19/2007,Everyman's Library,{}
6453,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,3.38,1932361278,9.78193E+12,eng,216,413,53,11/16/2005,Travelers' Tales,
6454,Once A Warrior King: Memories of an Officer in Vietnam,David Donovan,4.27,345479076,9.78035E+12,en-US,352,413,24,07/12/86,Ballantine,"{'Vietnamkrieg', 'Soldiers', 'Biography', 'Soldiers'}"
6455,Beautiful Boys (Weetzie Bat  #4-5),Francesca Lia Block,4.43,60594357,9.78006E+12,en-US,304,413,5,07/06/04,HarperTeen,"{'Fiction', 'Homosexuality', 'Literature'}"
6456,Port Mungo,Patrick McGrath,3.32,1400075483,9.7814E+12,eng,242,412,36,6/14/2005,Vintage,{}
6457,18 Best Stories by Edgar Allan Poe,Edgar Allan Poe/Vincent  Price/Chandler Brossard,4.02,440322278,9.78044E+12,eng,288,412,37,4/15/1965,Dell,"{'shrouds', 'pseudoscience', 'pseudoscience', 'shrouds', 'Taphophobia', 'Mesmerism', 'Homicide', 'maces', 'tarns', 'hoaxes', 'tuberculosis', 'maces', 'tuberculosis', 'Taphophobia'}"
6458,The Drifting Classroom  Vol. 4 (Drifting Classroom),Kazuo Umezu,3.91,1421509563,9.78142E+12,en-US,192,412,20,2/20/2007,VIZ Media LLC,{}
6459,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,4.08,1851682341,9.78185E+12,eng,416,412,42,8/15/2000,One World (UK),"{'Religionspolitik', 'HISTORY'}"
6460,Dinner with Anna Karenina,Gloria Goldreich,2.99,778322270,9.78078E+12,eng,360,411,65,1/28/2006,Mira Books,{'Divorce'}
6461,Adrift on the Nile,Naguib Mahfouz/Frances Liardet,3.82,385423330,9.78039E+12,eng,167,411,38,01/01/94,Anchor Books,
6462,The Arabian Nightmare,Robert Irwin,3.84,1585672173,9.78159E+12,eng,282,411,32,4/30/2002,Harry N. Abrams,{'Insomniacs'}
6463,Doctor Who: Cat's Cradle-Warhead,Andrew Cartmel,3.51,426203674,9.78043E+12,eng,262,410,34,4/16/1992,Virgin Publishing,
6464,Cyrano de Bergerac,Edmond Rostand/Brian Hooker/Walter Hampden,4.06,553213601,9.78055E+12,eng,208,410,62,11/01/50,Bantam Classics,"{'teatro', 'Théâtre', 'teatro', 'Spanish', 'Spanish', 'Korean', 'Dictionaries'}"
6465,Aphrodite's Secret (Superhero Central #3),Julie Kenner,3.7,505525097,9.78051E+12,eng,369,410,20,05/06/03,Love Spell,{'Supernatural'}
6466,The Hermeneutical Spiral: A Comprehensive Introduction to Biblical Interpretation,Grant R. Osborne,3.94,830828265,9.78083E+12,eng,624,410,37,12/01/06,IVP Academic,"{'Hermeneutik', 'Hermeneutiek', 'Bible'}"
6467,As You Like It,William Shakespeare/Juliet Dusinberre,3.83,1904271227,9.7819E+12,eng,449,410,36,7/25/2006,Bloomsbury Arden Shakespeare,"{'Plays', 'Drama', 'Fiction', 'Comedy'}"
6468,The Nightmare Chronicles,Douglas Clegg,3.75,084394580X,9.78084E+12,en-US,360,409,32,09/01/99,Leisure Books,{}
6469,Cartas del diablo a su sobrino,C.S. Lewis/Miguel Marias,4.22,006114004X,9.78006E+12,spa,144,409,54,3/14/2006,HarperOne,
6470,Ports of Call,Jack Vance,3.55,312864744,9.78031E+12,eng,300,409,23,1/15/1999,Tor Books,{'Aunts'}
6471,Lord of the Flies,William Golding,3.68,307281701,9.78031E+12,eng,6,408,96,10/11/05,Listening Library (Audio),"{'childhood', 'morality', 'castaway', 'fiction', 'Survival', 'Allegories', 'survival', 'Survival', 'regression', 'survival', 'Survival', 'fiction', 'Castaways'}"
6472,Phantoms Don't Drive Sports Cars (The Adventures of the Bailey School Kids  #32),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.76,590189824,9.78059E+12,eng,80,408,18,09/01/98,Scholastic Paperbacks,{}
6473,Winter Is the Warmest Season,Lauren Stringer,3.9,152049673,9.78015E+12,eng,40,408,83,10/01/06,Harcourt,"{'Seasons', 'Winter'}"
6474,Memory's Embrace (Corbins  #3),Linda Lael Miller,4.19,671737694,9.78067E+12,eng,320,407,18,06/01/91,Pocket Books,{'Fiction'}
6475,The Politics and The Constitution of Athens,Aristotle/Stephen Everson,3.98,521484006,9.78052E+12,eng,327,407,12,10/13/1996,Cambridge University Press,{}
6476,My Lord Eternity (Immortal Rogues  #2),Debbie Raleigh/Alexandra Ivy,3.73,821775502,9.78082E+12,eng,256,407,14,10/01/03,Zebra,{}
6477,McSweeney's #18,Dave Eggers,3.72,1932416382,9.78193E+12,eng,200,407,31,12/08/05,McSweeney's,{}
6478,The Hunters,Claire Messud,3.42,330488155,9.78033E+12,eng,200,406,64,5/18/2003,Picador,"{'Death', 'Scholars'}"
6479,From Babylon to Timbuktu: A History of the Ancient Black Races Including the Black Hebrews,Rudolph R. Windsor/El Hagahn,4.31,962088110,9.78096E+12,eng,151,406,30,8/25/2006,Windsor Golden Series,"{'History', 'Blacks', 'Blacks'}"
6480,Your and My Secret  Vol. 1,Ai Morinaga,3.54,1413901433,9.78141E+12,eng,174,406,31,07/06/04,ADV Manga,{}
6481,Who's To Blame (Sweet Valley High  #66),Francine Pascal/Kate William,3.36,553285556,9.78055E+12,eng,152,406,5,06/01/90,Bantam,
6482,The Crowd/Extraordinary Popular Delusions & the Madness of Crowds,Gustave Le Bon/Charles Mackay,3.93,934380236,9.78093E+12,eng,288,406,24,11/01/93,Wasendorf & Associates Inc,
6483,Phantom Pain,Arnon Grunberg/Sam Garrett,3.34,1590511263,9.78159E+12,en-US,288,406,11,5/15/2004,Other Press (NY),"{'Jews', 'Jews'}"
6484,Lock 14,Georges Simenon/Robert Baldick,3.63,143037277,9.78014E+12,en-US,154,406,45,7/25/2006,Penguin Books,{'Kriminalfall'}
6485,The Best Way to Play: A Little Bill Book,Bill Cosby/Varnette P. Honeywood/Varnette Honeywood,3.49,590956175,9.78059E+12,eng,40,405,17,09/01/97,Cartwheel,{'Imagination'}
6486,C.G. Jung and Hermann Hesse: A Book of Two Friendships,Miguel Serrano,4.02,3856305580,9.78386E+12,eng,142,405,21,01/01/97,Daimon Verlag,{}
6487,Confessions of a French Baker: Breadmaking Secrets  Tips  and Recipes,Peter Mayle/Gerard Auzet,3.64,140004474X,9.7814E+12,en-US,91,405,52,10/25/2005,Alfred A. Knopf,{}
6488,The Autobiography of Andrew Carnegie and the Gospel of Wealth,Andrew Carnegie/Gordon Hutner,3.98,451530381,9.78045E+12,eng,336,405,45,11/07/06,Signet,"{'Mäzen', 'Mäzen', 'Biography'}"
6489,Moksha: Writings on Psychedelics & the Visionary Experience,Aldous Huxley/Michael Horowitz/Cynthia Palmer,4.19,892817585,9.78089E+12,eng,304,404,15,04/01/99,Park Street Press,{'Mysticism'}
6490,The Price of the Ticket: Collected Nonfiction  1948-1985,James Baldwin,4.7,312643063,9.78031E+12,eng,712,404,30,9/15/1985,St. Martin's Press,{}
6491,Criptonomicón II: El código Pontifex,Neal Stephenson/Pedro Jorge Romero,4.1,8466616926,9.78847E+12,spa,496,404,17,11/01/05,Ediciones B,
6492,Encyclopedia Brown and the Case of the Slippery Salamander (Encyclopedia Brown  #22),Donald J. Sobol/Warren Chang,4.08,553485210,9.78055E+12,en-US,96,403,6,08/08/03,Yearling,{}
6493,Rings of Ice,Piers Anthony,3.34,380000369,9.78038E+12,eng,191,403,23,11/01/87,Avon Books,{}
6494,High Performance MySQL: Optimization  Backups  Replication & Load Balancing,Jeremy D. Zawodny/Derek J. Balling,4.23,596003064,9.7806E+12,eng,304,403,17,4/18/2004,O'Reilly Media,{}
6495,Lies My Teacher Told Me: Everything Your History Textbook Got Wrong,James W. Loewen,3.96,156584100X,9.78157E+12,eng,384,402,55,08/04/95,The New Press,"{'Geschiedschrijving', 'Geschichtsklitterung', 'Geschichtsunterricht', 'History', 'Beeldvorming'}"
6496,Black Veil: A Memoir with Digressions,Rick Moody,3.07,316578991,9.78032E+12,eng,336,402,38,05/06/02,Little Brown and Company,{}
6497,The Abominable Snowman Doesn't Roast Marshmallows (The Adventures of the Bailey School Kids  #50),Debbie Dadey/Marcia Thornton Jones,3.82,439650372,9.78044E+12,eng,96,402,19,03/01/05,Scholastic Paperbacks,"{'Yeti', 'Fiction'}"
6498,Breaking the Maya Code,Michael D. Coe,4.03,500281335,9.7805E+12,eng,304,402,42,10/01/99,Thames  Hudson,"{'Histoire', 'Mayas', 'Mexico', 'Ontcijfering', 'Maias', 'Écriture', 'Ontcijfering', 'Archéologie', 'Writing', 'Archaeology', 'Mayas'}"
6499,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,3.65,1579546013,9.78158E+12,en-US,288,401,63,04/01/05,Rodale Books,
6500,Madame Bovary (Critical Editions),Gustave Flaubert/Margaret Cohen/Eleanor Marx,3.67,393979172,9.78039E+12,en-US,576,401,33,12/19/2004,W.W. Norton & Company,"{'Literary', 'Fiction', 'General', 'Criticism', 'Wives', 'Fiction', 'Illustraties', 'Suicide', 'Suicidés', 'Commerce', 'Frans', 'Fiction'}"
6501,Under the Duvet,Marian Keyes,3.52,141007478,9.78014E+12,eng,304,401,43,7/28/2009,Penguin UK,"{'Humor', 'Anecdotes'}"
6502,Intimate Enemies,Shana Abe,3.81,553581996,9.78055E+12,eng,390,401,27,06/06/00,Bantam,{'History'}
6503,Embracing Love  Vol. 5,Youka Nitta,4.36,193344018X,9.78193E+12,eng,216,401,9,04/01/07,Be Beautiful,{}
6504,Death Note  Vol. 3: 激走 (Death Note  #3),Tsugumi Ohba/Takeshi Obata,4.43,4088736524,9.78409E+12,jpn,194,400,11,09/03/04,Shueisha,"{'Notebooks', 'Fiction'}"
6505,Handmaid's Tale,Margaret Atwood,4.11,860688666,9.78086E+12,eng,324,400,35,4/14/1994,Virago Press Ltd,"{'Theocracy', 'handmaids', 'totalitarianism', 'pregnancy', 'totalitarianism', 'revolution', 'Misogyny', 'Dystopias', 'handmaids', 'revolution'}"
6506,The Land of the Dead (Tales from the Odyssey  #2),Mary Pope Osborne/Homer/Troy Howell,3.97,786809299,9.78079E+12,eng,112,400,32,09/01/03,Little  Brown Books for Young Readers,"{'Fiction', 'Fiction'}"
6507,What Is Ancient Philosophy?,Pierre Hadot/Michael Chase,4.19,674013735,9.78067E+12,eng,384,400,42,3/15/2004,Belknap Press,{}
6508,X-Statix  Volume 1: Good Omens,Peter Milligan/Mike Allred/Paul Pope,3.97,785110593,9.78079E+12,eng,128,400,17,01/01/03,Marvel,
6509,Discovering Great Artists: Hands-On Art for Children in the Styles of the Great Masters,MaryAnn F. Kohl/Kim Solga/Rebecca Van Slyke,4.24,935607099,9.78094E+12,eng,144,400,29,05/01/97,Chicago Review Press,{'Nonfiction'}
6510,Doctor Who: Cat's Cradle-Witch Mark,Andrew    Hunt,3.22,426203682,9.78043E+12,eng,256,399,25,6/18/1992,Virgin Publishing,{'Fiction'}
6511,Kim,Rudyard Kipling/Jeffrey Meyers,3.72,1593081928,9.78159E+12,eng,286,398,63,12/15/2003,Barnes  Noble Classics,"{'Irish', 'Youth', 'Orphans', 'India', 'Spies'}"
6512,Darkness Visible: A Memoir of Madness,William Styron,4.04,679643524,9.78068E+12,eng,96,398,51,1/23/2007,Modern Library,"{'Patients', 'Erlebnisbericht', 'Biography'}"
6513,Long Gone Lonesome Blues (The Texas Brands  #4),Maggie Shayne,4.25,373078544,9.78037E+12,eng,251,398,15,04/01/98,Silhouette,{}
6514,Living to Tell the Tale,Gabriel García Márquez/Edith Grossman,3.99,140003454X,9.7814E+12,eng,533,397,47,10/12/04,Vintage,"{'Biographies', 'Autobiographie'}"
6515,The Stone Diaries,Carol Shields,3.87,143036394,9.78014E+12,en-US,384,397,40,8/30/2005,Penguin Essential Editions,"{'Literature', 'Fiction', 'Femmes', 'Literature'}"
6516,The Hedgehog  the Fox & the Magister's Pox: Mending the Gap Between Science & the Humanities,Stephen Jay Gould,3.63,1400051533,9.7814E+12,eng,288,397,29,3/23/2004,Three Rivers Press,{}
6517,O Sobrinho do Mágico (As Crónicas de Nárnia  #1),C.S. Lewis/Pauline Baynes/Ana Falcão Bastos,4.04,9722329987,9.78972E+12,por,147,396,37,04/08/03,Editorial Presença,
6518,The Metamorphosis,Franz Kafka,3.81,1419172697,9.78142E+12,en-US,48,395,30,6/17/2004,Kessinger Publishing,"{'Korean', 'Ficción', 'Metamorphosis', 'Afforestation', 'Famille', 'Trials', 'Famille', 'Dictionaries', 'Insectos'}"
6519,Americana,Don DeLillo,3.43,140119485,9.78014E+12,eng,377,393,55,07/06/89,Penguin Books,{}
6520,The Old Man and the Sea,Ernest Hemingway/Donald Sutherland,3.77,743564367,9.78074E+12,eng,3,393,77,05/01/06,Simon  Schuster Audio,"{'Fiction', 'Friendship', 'Fishers', 'Novela', 'Fiction', 'Fishers'}"
6521,Don Quixote,Miguel de Cervantes Saavedra/Tobias Smollett/Carlos Fuentes,3.87,037575699X,9.78038E+12,eng,1168,393,40,04/10/01,Modern Library,"{'Readers', 'Chivalry', 'Literary', 'Quotations', 'Bibliography', 'Literature', 'Bibliography', 'Ficción', 'Biography', 'Squires', 'Dulcinea', 'Spanish', 'Humor', 'Characters', 'Bibliography', 'Humor', 'Readers', 'General', 'Bibliography'}"
6522,My Favorite Year: A Collection of Football Writing,Nick Hornby/D.J. Taylor/Huw Richards/Chris Pierson/Roddy Doyle/Harry Ritchie/Harry Pearson/Olly Wicken/Graham Brack/Matt Nation/Ed Horton/Don  Watson,3.68,753814412,9.78075E+12,eng,288,393,4,08/01/01,Orion Publishing,{}
6523,Technical Manual and Dictionary of Classical Ballet,Gail Grant,4.38,486218430,9.78049E+12,eng,176,393,27,06/01/82,Dover Publications,{'Terminologie'}
6524,Cromartie High School  Vol. 01,Eiji Nonaka/Brendan Frayne,4,141390257X,9.78141E+12,eng,158,393,41,03/01/05,ADV Manga,
6525,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,Kate Summerscale/Joe Carstairs,3.69,140276130,9.78014E+12,eng,256,393,81,06/01/99,Penguin Books,{'Lesbians'}
6526,Dragonsong (Pern: Harper Hall  #1),Anne McCaffrey,4.24,553120441,9.78055E+12,eng,176,393,57,01/01/77,Bantam,"{'Fiction', 'Dragons'}"
6527,The Portrait of a Lady,Henry James/Gabriel Brownstein/Mary Cregan,3.78,1593080964,9.78159E+12,eng,635,392,41,1/16/2004,Barnes  Noble Classics,{}
6528,Republic,Plato/Benjamin Jowett/Elizabeth Watson Scharffenberger,3.94,1593080972,9.78159E+12,eng,496,392,33,08/01/05,Barnes  Noble Classics,"{'Utopias', 'Utopias', 'Dialogen', 'Justice', 'Utopies', 'Utopies', 'Grieks'}"
6529,Maigret and the Headless Corpse,Georges Simenon/Eileen Ellenbogen,3.81,156551446,9.78016E+12,eng,196,392,37,6/26/1985,Mariner Books,{}
6530,Three Plays: The Wasps / The Poet and the Women / The Frogs,Aristophanes/David B. Barrett,3.94,140441522,9.78014E+12,eng,224,391,27,2/28/1964,Penguin Books,{}
6531,Man's Search for Meaning,Viktor E. Frankl/Gordon W. Allport/Ilse Lasch,4.36,807014265,9.78081E+12,eng,165,391,44,3/30/2000,Beacon Press (Boston),"{'Psicoterapia', 'Psychotherapy', 'Prisonniers', 'Shoah', 'Shoah', 'Logotherapie', 'Logothérapie', 'spirituality', 'Biografías', 'Logothérapie', 'Koncentrationsläger', 'Förintelsen', 'Konzentrationslager', 'Correspondence', 'War', 'spirituality', 'Logotherapy', 'Prisons'}"
6532,President Nixon: Alone in the White House,Richard Reeves,3.96,743227190,9.78074E+12,en-US,704,391,23,10/10/02,Simon  Schuster,{'Biography'}
6533,The Lost Tomb,Kent R. Weeks,4.09,688172245,9.78069E+12,eng,384,391,26,11/09/99,Harper Perennial,"{'Tombs', 'Graftomben', 'Graftomben', 'Mummies', 'Princes'}"
6534,Ego and Hubris: The Michael Malice Story,Harvey Pekar/Gary Dumm,3.67,345479394,9.78035E+12,eng,160,390,57,04/11/06,Ballantine Books,{}
6535,Democracy in America,Alexis de Tocqueville/Harvey Mansfield/Delba Winthrop,4.02,226805360,9.78023E+12,eng,722,390,40,04/01/02,University of Chicago Press,"{'Democracia', 'Fiction', 'Democracia', 'Libéralisme', 'États', 'Libéralisme', 'Révolution', 'États', 'Conservatisme', 'Liberalism', 'Politics', 'Religion', 'Demokracja', 'Political'}"
6536,The Big Box,Toni Morrison/Slade Morrison,3.95,786812915,9.78079E+12,eng,48,390,98,09/01/02,Little  Brown Books for Young Readers,"{'Grenzüberschreitung', 'Interessenkonflikt', 'Metapher', 'Bilderbuch', 'Metapher', 'Interessenkonflikt', 'Erziehung', 'Kind', 'Freedom'}"
6537,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete,4.1,226307948,9.78023E+12,eng,188,389,26,02/01/92,University of Chicago Press,{'Drama'}
6538,Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung,4.14,140442723,9.78014E+12,eng,256,389,28,4/26/1973,Penguin Classics,{}
6539,Same Sex in the City,Lauren  Levin/Lauren Blitzer,3.62,1416916326,9.78142E+12,eng,250,389,37,06/01/06,Gallery Books,"{'Friendship', 'Women', 'Lesbianism'}"
6540,Tough to Tackle,Matt Christopher/Harvey Kidder,3.87,316140589,9.78032E+12,eng,139,389,24,9/30/1987,Little  Brown Books for Young Readers,{'Fiction'}
6541,The Ring  Volume 1,Misao Inagaki/Hiroshi Takahashi,3.63,1593070543,9.78159E+12,eng,304,389,32,11/25/2003,Dark Horse Manga,{}
6542,Three Complete Novels: Howards End  A Room with a View  Where Angels Fear to Tread,E.M. Forster/Neil Felshman,4.22,517091267,9.78052E+12,eng,503,389,31,2/20/1993,Gramercy Books,{}
6543,The Birth of Tragedy and Other Writings,Friedrich Nietzsche/Raymond Geuss/Ronald Speirs,4.04,521639875,9.78052E+12,eng,204,388,23,4/22/1999,Cambridge University Press,{}
6544,Dead Souls,Nikolai Gogol/Richard Pevear/Larissa Volokhonsky,3.99,1400043190,9.7814E+12,eng,445,388,49,9/21/2004,Everyman's Library,{}
6545,The Drifting Classroom  Vol. 5 (Drifting Classroom),Kazuo Umezu,3.87,1421509571,9.78142E+12,en-US,192,388,15,4/17/2007,VIZ Media LLC,{}
6546,FINAL FANTASY X Official Strategy Guide,Dan Birlew,4.29,744001404,9.78074E+12,eng,272,388,10,12/17/2001,BradyGames,{'Evaluation'}
6547,Athena (The Freddie Montgomery Trilogy #3),John Banville,3.66,679736859,9.78068E+12,eng,240,387,29,5/28/1996,Vintage,"{'Forgeries', 'Painting'}"
6548,Relatos de lo inesperado,Roald Dahl/Carmelina Payá/Antonio Samons,4.18,8433920863,9.78843E+12,spa,320,387,30,6/30/2016,Anagrama,"{'pawnbrokers', 'begging', 'Fiction', 'brain', 'grubs', 'reincarnation', 'widows', 'Literature', 'cancer', 'Weihnachtsbaum', 'caviar', 'cyanide'}"
6549,The Horizontal World: Growing Up Wild in the Middle of Nowhere,Debra Marquart,3.77,1582433453,9.78158E+12,en-US,270,387,76,6/13/2006,Counterpoint LLC,{}
6550,Moll Flanders,Daniel Defoe/Virginia Woolf,3.52,375760105,9.78038E+12,eng,335,387,54,06/11/02,Modern Library,"{'Guidebooks', 'Women', 'Korean', 'Fiction', 'French', 'Dictionaries', 'Repentir', 'Drama', 'Women', 'Criminels', 'Prostituées', 'Femmes'}"
6551,Walt Whitman's America,David S. Reynolds,4.17,679767096,9.78068E+12,eng,672,387,43,3/19/1996,Vintage,"{'Biography', 'Biography'}"
6552,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency  #7),Alexander McCall Smith,4.06,375422722,9.78038E+12,eng,227,386,37,4/18/2006,Pantheon,{'General'}
6553,The Attraction,Douglas Clegg,3.62,843954116,9.78084E+12,eng,324,386,34,04/01/06,Leisure Books,
6554,Where the Mountain Casts Its Shadow: The Dark Side of Extreme Adventure,Maria Coffey/Thomas Hornbein,3.88,312339011,9.78031E+12,eng,256,386,49,04/01/05,St. Martin's Griffin,"{'Outdoor', 'Mountaineering'}"
6555,Aphrodite's Flame (Superhero Central #4),Julie Kenner,3.67,505525755,9.78051E+12,eng,338,385,16,08/01/04,Love Spell,{'Fiction'}
6556,Mischief (Harrow House  #2),Douglas Clegg,3.49,843947667,9.78084E+12,eng,359,385,29,09/01/00,Leisure Books,{}
6557,This Is New York,Miroslav Sasek,4.29,789308843,9.78079E+12,en-GB,64,385,38,5/30/2003,Universe,{'Travel'}
6558,Clown,Quentin Blake,3.98,805059334,9.78081E+12,en-US,32,384,47,9/15/1998,Henry Holt and Co. (BYR),{'Fiction'}
6559,The Buddha of Suburbia,Hanif Kureishi,3.73,571200435,9.78057E+12,en-US,284,384,25,04/05/00,Faber and Faber,{}
6560,The Shining,Stephen King/Campbell Scott,4.22,743537009,9.78074E+12,eng,16,357,107,08/02/05,Simon & Schuster Audio,"{'clairvoyance', 'telepathy', 'psychics', 'caretakers', 'topiary', 'clairvoyance', 'clairvoyance', 'Occultism', 'demonology', 'Occultism', 'clairvoyance', 'Families', 'hotelkeepers', 'Family', 'Family'}"
6561,Warfare in the Classical World: An Illustrated Encyclopedia of Weapons  Warriors  and Warfare in the Ancient Civilizations of Greece and Rome,John Warry/Phillip de ste. Croix,4.14,806127945,9.78081E+12,eng,224,383,19,10/15/1995,University of Oklahoma Press,{'History'}
6562,The Diary of Virginia Woolf  Volume Two: 1920-1924,Virginia Woolf/Anne Olivier Bell/Andrew McNeillie,4.37,156260379,9.78016E+12,eng,384,383,11,9/17/1980,Mariner Books,{}
6563,Valparaiso,Don DeLillo,3.33,033042694X,9.78033E+12,eng,107,383,21,04/01/04,Pan MacMillan,{'Interviews'}
6564,John Adams,John Patrick Diggins/Arthur M. Schlesinger Jr.,3.88,805069372,9.78081E+12,eng,224,383,47,06/11/03,Times Books,{'Biography'}
6565,The Story of Salt,Mark Kurlansky/S.D. Schindler,4.08,399239987,9.7804E+12,eng,48,382,85,09/07/06,G.P. Putnam's Sons Books for Young Readers,{}
6566,The Ultimate Guide to Anal Sex for Women,Tristan Taormino,4.11,1573442216,9.78157E+12,eng,180,382,26,1/27/2006,Cleis Press,{}
6567,Whites,Norman Rush,3.77,679738169,9.78068E+12,eng,160,382,42,09/01/92,Vintage,{'Fiction'}
6568,Eugene Onegin,Alexander Pushkin/Charles Johnston/Michael Basker/John Bayley,4.09,140448039,9.78014E+12,en-US,262,382,47,4/29/2003,Penguin Classics,"{'Poverty', 'Dandies', 'Dandies', 'Russia'}"
6569,The Lion  the Witch and the Wardrobe,C.S. Lewis/Pauline Baynes,4.21,60530839,9.78006E+12,en-US,112,381,19,11/04/03,HarperCollins,"{'Friendship', 'Animals', 'christianity', 'Magic', 'Brujas', 'Witches', 'Fiction', 'lions', 'fauns', 'Animals'}"
6570,The Deltoid Pumpkin Seed,John McPhee,3.95,374516359,9.78037E+12,eng,192,380,18,09/01/92,Farrar  Straus and Giroux,"{'Landfahrer', 'Aeronautics'}"
6571,The Bar on the Seine,Georges Simenon/David Watson,3.69,143038311,9.78014E+12,en-US,160,380,54,12/26/2006,Penguin Books,"{'Französisch', 'Police', 'Kriminalfall'}"
6572,Essay on the Freedom of the Will,Arthur Schopenhauer/Konstantin Kolenda,4.15,486440117,9.78049E+12,eng,128,379,20,05/06/05,Dover Publications,{}
6573,Operation Wandering Soul,Richard Powers,3.61,006097611X,9.78006E+12,eng,352,379,33,04/02/02,Harper Perennial,{}
6574,Flaubert in Egypt: A Sensibility on Tour,Gustave Flaubert/Francis Steegmuller,3.62,140435824,9.78014E+12,eng,230,378,31,3/30/1996,Penguin Books (Penguin Classics),"{'Diaries', 'Travel'}"
6575,The Divine Comedy  Vol. 3: Paradise,Dante Alighieri/Mark Musa,3.95,140444432,9.78014E+12,eng,433,378,32,7/31/1986,Penguin Classics,{'Dictionaries'}
6576,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,3.84,2266144340,9.78227E+12,fre,744,377,16,05/03/05,Pocket,"{'Museumsdirektor', 'Manuscripts', 'Criptografía', 'Catholics', 'Fiction', 'Occultisme', 'Museumsdirektor', 'Cryptography'}"
6577,The River,Rumer Godden,3.95,330489992,9.78033E+12,eng,128,377,54,4/16/2004,Pan,{}
6578,The Truelove Bride,Shana Abe,3.65,055358054X,9.78055E+12,eng,357,377,25,06/01/99,Bantam,"{'Fiction', 'Fiction'}"
6579,Sodom and Gomorrah (In Search of Lost Time  #4),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.35,375753109,9.78038E+12,eng,784,377,66,2/16/1999,Modern Library Classics,"{'Ficción', 'Fiction', 'Villages'}"
6580,The Long Shadow (The Morland Dynasty  #6),Cynthia Harrod-Eagles,4.12,751506435,9.78075E+12,eng,367,376,17,06/01/94,Little  Brown Book Group,{}
6581,One Hundred Years Of Solitude,Gabriel García Márquez,4.07,1857152239,9.78186E+12,eng,416,376,53,9/21/1995,Everyman,"{'Dorf', 'Ficción', 'FICTION', 'General', 'Ficción', 'Unabhängigkeitsbewegung', 'Novela', 'Ficcion', 'Ficción', 'Novela'}"
6582,Wifey / Smart Women,Judy Blume,3.68,743437578,9.78074E+12,eng,560,376,20,10/02/01,Pocket Books,
6583,Hamlet's Dresser: A Memoir,Bob      Smith,3.74,684852705,9.78068E+12,eng,288,375,63,02/01/03,Scribner,"{'Biography', 'Influence'}"
6584,Dancing in the Flames: The Dark Goddess in the Transformation of Consciousness,Marion Woodman/Elinor Dickson,4.24,1570623139,9.78157E+12,eng,256,375,24,05/06/97,Shambhala,{'Masculinity'}
6585,The Pursuit of History,John Tosh/Sean Lang,3.46,1405823518,9.78141E+12,en-US,357,374,17,02/01/06,Longman Publishing Group,"{'History', 'Historiography'}"
6586,Interesting Times: A Twentieth-Century Life,Eric Hobsbawm,4.06,1565849655,9.78157E+12,eng,448,374,24,5/16/2005,New Press,{'Biography'}
